chrom	start	end	H1_DamID_LMNB1_rep0	H1_DamID_4xAP3_rep0	H1_TSA_LMNB1_rep1	H1_TSA_LMNB1_rep2	H1_TSA_SON_rep1	H1_TSA_SON_rep2
chr17	2250000	2275000	-3.303931	0.335280	-1.690112	-2.478611	1.055641	1.138146
chr17	2275000	2300000	-2.801075	0.290693	-1.937334	-2.306279	0.980769	1.165627
chr17	2300000	2325000	-2.854924	-1.005667	-2.156330	-2.242412	1.471518	1.356629
chr17	2325000	2350000	-4.432492	-0.654323	-1.830102	-2.162247	1.299270	1.465618
chr17	2350000	2375000	-2.933389	0.281340	-1.630810	-1.715988	1.648494	1.507096
chr17	2375000	2400000	-3.609644	-0.442801	-1.927243	-1.863271	1.762060	1.681097
chr17	2400000	2425000	-3.087698	-0.607403	-1.613966	-1.909251	1.449792	1.321083
chr17	2425000	2450000	-4.406054	-0.066160	-1.676327	-1.982756	1.193258	1.265997
chr17	2450000	2475000	-2.982971	0.716609	-2.228012	-2.160044	1.065384	0.802817
chr17	2475000	2500000	-3.221131	-0.524220	-1.747700	-1.898525	0.746314	0.934301
chr17	2500000	2525000	-3.780010	0.075405	-1.879490	-2.229609	0.995587	1.290187
chr17	2525000	2550000	-3.709890	-0.397792	-1.905962	-1.890493	0.875172	1.004500
chr17	2550000	2575000	-2.935510	-0.435403	-2.326949	-1.849005	0.917120	0.956050
chr17	2575000	2600000	-2.359677	-0.091782	-2.242060	-1.922502	0.792388	1.116250
chr17	2600000	2625000	-3.474709	0.410692	-2.298715	-1.911427	1.095997	1.034569
chr17	2625000	2650000	-4.276620	0.039292	-1.886279	-2.057433	0.985262	1.061623
chr17	2650000	2675000	-3.040126	0.203098	-1.821387	-1.822803	0.987620	1.058270
chr17	2675000	2700000	-3.234004	0.173710	-2.174324	-1.773133	1.400960	1.448379
chr17	2700000	2725000	-3.401685	-0.007410	-1.679958	-1.607753	1.416208	1.594364
chr17	2725000	2750000	-3.744531	-0.360411	-1.426384	-1.804705	1.149611	1.173300
chr17	2750000	2775000	-2.854754	0.188906	-1.817026	-1.955561	1.235909	1.308667
chr17	2775000	2800000	-3.317924	0.465292	-1.886153	-1.631613	1.040061	1.451774
chr17	2800000	2825000	-3.043423	-0.048256	-1.590629	-1.482703	1.284577	1.011531
chr17	2825000	2850000	-3.983878	-0.252909	-1.812375	-1.641359	1.168173	1.063095
chr17	2850000	2875000	-4.677811	-0.259294	-1.535535	-1.886735	1.118389	1.204780
chr17	2875000	2900000	-3.941054	-0.241882	-1.823395	-1.540523	1.003752	1.265279
chr17	2900000	2925000	-3.975290	-1.092600	-1.429177	-1.841117	1.298346	1.326091
chr17	2925000	2950000	-4.456463	0.197337	-1.464452	-2.052308	1.077192	1.196022
chr17	2950000	2975000	-2.828773	-0.143604	-1.981851	-1.667640	1.198748	1.033328
chr17	2975000	3000000	-3.201887	-0.108784	-2.065680	-2.072868	0.959531	0.949653
chr17	3000000	3025000	-3.298663	0.282313	-1.677301	-2.011004	1.255582	1.137663
chr17	3025000	3050000	-3.264265	0.460324	-1.457566	-1.732290	1.238886	1.307099
chr17	3050000	3075000	-0.867584	0.514321	-2.030799	-2.161822	0.440874	0.666757
chr17	3075000	3100000	-1.567651	1.393685	-2.447578	-2.357964	0.770731	0.646116
chr17	3100000	3125000	-1.220173	1.009495	-2.115688	-1.863313	0.599718	0.431663
chr17	3125000	3150000	-2.066734	0.377496	-1.696326	-1.469071	0.471548	0.354885
chr17	3150000	3175000	-2.229841	0.076369	-1.639539	-1.598043	0.657964	0.636486
chr17	3175000	3200000	-1.271150	1.169327	-1.099880	-1.444552	0.314645	0.641079
chr17	3200000	3225000	-1.719425	-0.116196	-1.948531	-2.106355	0.609711	0.666310
chr17	3225000	3250000	-1.626889	0.676738	-1.949879	-2.223449	0.414964	0.693885
chr17	3250000	3275000	-0.625166	0.971641	-1.650403	-1.504128	0.587684	0.595739
chr17	3275000	3300000	-1.509168	0.653285	-2.240237	-1.922502	0.415434	0.584456
chr17	3300000	3325000	-1.465192	0.938200	-1.093614	-1.518359	0.614076	0.492710
chr17	3325000	3350000	-1.140947	1.520552	-1.239160	-1.099464	0.295352	0.439397
chr17	3350000	3375000	-1.289528	1.025889	-1.952469	-1.560810	0.288992	0.472083
chr17	3375000	3400000	-1.691516	-0.201423	-2.152508	-1.958126	0.672082	0.715000
chr17	3400000	3425000	-1.464546	0.765099	-2.034212	-2.189345	0.626625	0.656306
chr17	3425000	3450000	-2.346226	0.244515	-2.031493	-2.211575	0.681656	0.617707
chr17	3450000	3475000	-2.309218	-0.404570	-1.618486	-1.705146	0.397211	0.717555
chr17	3475000	3500000	-3.742110	-0.361961	-1.956848	-2.308972	0.644268	0.811899
chr17	3500000	3525000	-3.148703	0.208804	-1.618575	-1.955449	0.881350	0.965517
chr17	3525000	3550000	-3.993851	-0.294408	-1.898026	-1.957671	1.311827	1.122114
chr17	3550000	3575000	-2.506532	0.535698	-1.499009	-1.368721	1.362597	1.114061
chr17	3575000	3600000	-2.377122	0.408706	-1.643776	-1.577369	1.127721	0.999982
chr17	3600000	3625000	-2.934917	-0.054372	-1.816905	-2.081178	1.327784	1.241575
chr17	3625000	3650000	-4.001212	0.147402	-1.683224	-1.859731	1.172729	1.236785
chr17	3650000	3675000	-3.560918	-0.761086	-1.900551	-1.813982	1.289410	1.502760
chr17	3675000	3700000	-3.201165	-0.815612	-1.764497	-1.482490	1.451472	1.490789
chr17	3700000	3725000	-3.355368	0.166529	-1.808151	-1.603305	1.143372	1.263277
chr17	3725000	3750000	-3.848461	-0.019417	-1.567546	-2.034532	1.349224	1.137794
chr17	3750000	3775000	-3.228728	-0.079533	-1.704206	-1.595134	1.350494	1.432282
chr17	3775000	3800000	-2.993932	0.597606	-1.958267	-1.882172	1.179045	1.069600
chr17	3800000	3825000	-3.408860	0.429428	-2.308801	-2.103426	1.277515	1.170122
chr17	3825000	3850000	-3.777764	-0.190055	-2.693076	-2.094005	1.168794	1.157589
chr17	3850000	3875000	-2.700887	-0.544111	-1.610169	-1.456687	1.412720	1.265455
chr17	3875000	3900000	-3.281854	0.080672	-1.680770	-1.795331	1.393536	1.596845
chr17	3900000	3925000	-3.342543	0.297421	-2.190058	-1.878999	1.409314	1.506317
chr17	3925000	3950000	-4.493602	-0.138204	-1.483561	-1.852101	1.453429	1.529427
chr17	3950000	3975000	-3.460725	-0.318960	-2.005598	-1.766015	1.321923	1.490742
chr17	3975000	4000000	-3.387465	-0.567534	-1.694186	-2.143671	1.130436	1.553357
chr17	4000000	4025000	-3.175329	0.862475	-2.124377	-1.942017	1.467808	1.320404
chr17	4025000	4050000	-3.680146	-0.195751	-2.245617	-2.088516	1.148803	0.959176
chr17	4050000	4075000	-2.081823	-0.198072	-2.371343	-2.051110	0.830992	1.261738
chr17	4075000	4100000	-2.956787	1.355199	-2.147978	-2.339330	1.123441	1.233351
chr17	4100000	4125000	-2.819890	0.184607	-2.518900	-2.234082	0.932183	1.375133
chr17	4125000	4150000	-3.753382	-0.209312	-1.879490	-1.792862	1.378157	1.336673
chr17	4150000	4175000	-3.871367	0.217910	-2.137287	-1.919166	1.120342	1.478954
chr17	4175000	4200000	-3.220531	-0.633650	-2.028867	-1.975762	0.961582	1.238934
chr17	4200000	4225000	-2.759403	-0.131033	-2.368874	-2.232333	1.018960	0.974639
chr17	4225000	4250000	-4.273632	0.071372	-2.226292	-2.332228	1.238962	1.044567
chr17	4250000	4275000	-3.319861	-0.019218	-2.435539	-2.427832	0.932341	1.367359
chr17	4275000	4300000	-3.214837	-0.695157	-1.922134	-2.103426	0.943448	0.924562
chr17	4300000	4325000	-4.180334	-0.708579	-2.089707	-1.764996	0.983673	1.134837
chr17	4325000	4350000	-4.587450	-0.647219	-2.195131	-1.833392	0.915298	1.170985
chr17	4350000	4375000	-3.556468	-1.027550	-1.966952	-1.923005	1.067062	1.383410
chr17	4375000	4400000	-3.925993	-0.816933	-1.770555	-1.891509	1.174486	1.519666
chr17	4400000	4425000	-2.841924	-0.152829	-1.937041	-2.145079	1.262882	1.587860
chr17	4425000	4450000	-3.935803	0.599351	-2.296575	-2.040206	1.331042	1.413398
chr17	4450000	4475000	-3.045084	-0.716426	-1.949879	-2.121377	1.336451	1.474429
chr17	4475000	4500000	-3.088557	0.674514	-1.783060	-1.647076	1.609940	1.694216
chr17	4500000	4525000	-3.739846	0.020079	-1.861342	-2.090893	1.504997	1.624757
chr17	4525000	4550000	-4.245699	-0.314356	-1.886832	-1.922502	1.681348	1.898496
chr17	4550000	4575000	-3.968596	0.207222	-1.997059	-2.365006	1.678717	2.000009
chr17	4575000	4600000	-3.573842	0.451591	-2.018143	-2.011805	1.671630	1.870639
chr17	4600000	4625000	-4.049825	-0.095411	-1.737471	-1.929175	1.410259	1.686088
chr17	4625000	4650000	-4.586340	-0.484556	-1.926356	-2.012891	1.300834	1.794322
chr17	4650000	4675000	-3.558293	0.136349	-2.284746	-2.109276	1.401129	1.619564
chr17	4675000	4700000	-3.748914	-0.639716	-1.944781	-1.838116	1.257481	1.503837
chr17	4700000	4725000	-3.707618	-0.131631	-1.899762	-1.777392	1.577994	1.764737
chr17	4725000	4750000	-3.850870	-0.634386	-1.949879	-1.845622	1.611914	1.827072
chr17	4750000	4775000	-2.744384	0.522060	-2.031493	-2.089239	1.350594	1.384414
chr17	4775000	4800000	-3.635207	0.146961	-1.992552	-1.840208	1.408295	1.635600
chr17	4800000	4825000	-3.763767	-0.293194	-2.159598	-1.855144	1.367741	1.634394
chr17	4825000	4850000	-4.397841	-0.328877	-2.207064	-1.898417	1.637733	1.638743
chr17	4850000	4875000	-2.873570	0.323162	-2.055812	-1.811037	1.520116	1.817384
chr17	4875000	4900000	-2.896144	0.738759	-2.125801	-1.790842	1.864181	1.671227
chr17	4900000	4925000	-2.963828	-0.700888	-1.978118	-2.211575	1.445512	1.890720
chr17	4925000	4950000	-4.630422	-0.414847	-1.700989	-1.795331	1.784396	2.179727
chr17	4950000	4975000	-3.907511	-0.846513	-1.716937	-1.922467	1.799417	1.987450
chr17	4975000	5000000	-3.227202	-0.375865	-2.379755	-1.995480	1.457938	1.945565
chr17	5000000	5025000	-2.212888	0.977821	-1.900149	-1.797690	1.646248	1.628061
chr17	5025000	5050000	-3.214857	0.144151	-1.934985	-2.186828	1.389338	1.465677
chr17	5050000	5075000	-2.975344	0.941037	-1.949879	-2.202884	1.192672	1.405495
chr17	5075000	5100000	-1.669991	0.958042	-1.712380	-2.247089	1.393861	1.245739
chr17	5100000	5125000	-3.181669	-0.600136	-1.900551	-2.247420	1.287353	1.555126
chr17	5125000	5150000	-2.326963	-0.074066	-1.925293	-2.159580	1.099091	1.199003
chr17	5150000	5175000	-2.330680	0.470708	-2.444823	-2.134552	0.992817	0.926554
chr17	5175000	5200000	-2.429379	-0.134790	-1.892546	-2.140535	1.232925	1.286487
chr17	5200000	5225000	-2.095901	0.491175	-2.534222	-1.836363	0.908572	0.935030
chr17	5225000	5250000	-3.394184	1.443746	-2.520305	-1.886848	1.022358	1.563247
chr17	5250000	5275000	-2.196609	0.134142	-2.557561	-2.109276	0.812396	0.890014
chr17	5275000	5300000	-3.602135	-1.408075	-1.800055	-1.999422	0.800932	1.041117
chr17	5300000	5325000	-2.941824	-0.289880	-2.160584	-2.248808	0.904461	1.091370
chr17	5325000	5350000	-3.240661	0.330486	-2.302701	-1.943879	0.776477	0.796170
chr17	5350000	5375000	-3.268243	0.169260	-2.003318	-2.225121	0.883537	0.962295
chr17	5375000	5400000	-3.439022	0.452095	-2.286115	-2.422598	1.077984	1.026862
chr17	5400000	5425000	-3.069764	0.433394	-1.994967	-2.046515	0.893482	1.202219
chr17	5425000	5450000	-4.144386	-0.078818	-2.011940	-2.074493	1.050232	1.274734
chr17	5450000	5475000	-3.418703	-0.214333	-2.184674	-2.084862	1.002145	1.076533
chr17	5475000	5500000	-3.065554	0.637355	-1.948652	-2.082558	0.914395	0.986199
chr17	5500000	5525000	-3.041413	-0.313330	-1.992948	-1.844417	0.958709	0.978616
chr17	5525000	5550000	-3.297710	-0.052774	-1.505094	-1.706339	0.908955	1.255160
chr17	5550000	5575000	-1.469116	1.287638	-2.049415	-2.055070	0.403737	0.766531
chr17	5575000	5600000	-3.223988	0.043705	-1.696326	-1.736490	0.605282	0.698411
chr17	5600000	5625000	-2.285074	0.610005	-1.457757	-1.948540	0.529249	0.926995
chr17	5625000	5650000	-2.962056	0.540794	-2.514205	-2.043217	0.528543	0.762139
chr17	5650000	5675000	-2.138170	0.821075	-1.985024	-2.001510	0.937282	0.814471
chr17	5675000	5700000	-3.690977	-0.398723	-1.740783	-1.734988	0.912832	0.952834
chr17	5700000	5725000	-3.404987	-0.695387	-1.912505	-1.887878	0.582770	0.850843
chr17	5725000	5750000	-3.150516	-0.355227	-2.090637	-2.007122	0.756784	0.701450
chr17	5750000	5775000	-2.663560	0.332207	-1.690456	-1.746119	0.851657	0.794405
chr17	5775000	5800000	-3.478587	-0.653969	-1.658890	-2.116938	0.856931	0.760104
chr17	5800000	5825000	-2.962766	-0.387606	-1.423810	-1.930228	0.785714	0.714063
chr17	5825000	5850000	-3.387806	0.821124	-1.865815	-1.733151	0.343569	0.724271
chr17	5850000	5875000	-3.358585	-0.129324	-1.511102	-1.580516	0.522618	0.589690
chr17	5875000	5900000	-3.317938	-0.124567	-2.275075	-1.737256	0.740320	0.925387
chr17	5900000	5925000	-3.757011	0.063372	-1.524158	-1.693283	0.625726	1.058255
chr17	5925000	5950000	-3.655422	1.215458	-1.560211	-1.779769	0.733549	0.542294
chr17	5950000	5975000	-2.025876	1.262112	-1.971412	-2.050639	0.440615	0.586080
chr17	5975000	6000000	-2.156988	0.695191	-2.018388	-1.730235	0.620960	0.347578
chr17	6000000	6025000	-2.148650	0.017095	-1.686845	-2.017197	0.660035	0.770206
chr17	6025000	6050000	-3.642203	-0.162767	-1.379563	-1.853577	0.826130	0.673773
chr17	6050000	6075000	-3.685590	0.237232	-1.778206	-1.750734	0.722028	0.700750
chr17	6075000	6100000	-3.104837	-0.189029	-1.906970	-1.583544	0.860592	0.862019
chr17	6100000	6125000	-3.297931	-0.190480	-1.594760	-1.985507	0.609740	0.971506
chr17	6125000	6150000	-3.790591	-0.111525	-1.706038	-1.932291	0.806859	0.620134
chr17	6150000	6175000	-3.811040	-0.231909	-1.820111	-1.860102	0.791287	0.824351
chr17	6175000	6200000	-2.651223	0.146521	-1.661644	-1.666876	0.689442	0.671227
chr17	6200000	6225000	-2.546572	0.936783	-2.030049	-2.046793	0.598819	0.682844
chr17	6225000	6250000	-4.050651	-0.783250	-1.779954	-1.522504	0.937315	0.896440
chr17	6250000	6275000	-3.686512	0.133956	-2.168251	-1.933274	0.806859	1.047462
chr17	6275000	6300000	-2.965155	0.071147	-1.395078	-1.975762	0.870228	0.646632
chr17	6300000	6325000	-2.687091	0.597860	-2.088207	-2.118191	0.574913	0.790048
chr17	6325000	6350000	-3.212432	0.486692	-2.042720	-2.010527	0.898906	0.887622
chr17	6350000	6375000	-3.282055	-0.488523	-1.758183	-1.962896	0.750197	0.990352
chr17	6375000	6400000	-3.242642	-0.164644	-1.757989	-2.041650	0.947292	0.930794
chr17	6400000	6425000	-2.941214	0.229728	-1.477219	-1.826285	0.872189	0.985171
chr17	6425000	6450000	-4.275102	-0.344482	-1.866999	-1.928882	1.043068	0.961980
chr17	6450000	6475000	-3.482321	0.161369	-1.784749	-1.822618	1.359398	1.430797
chr17	6475000	6500000	-3.875749	-0.696030	-1.862746	-1.847553	1.276095	1.325958
chr17	6500000	6525000	-2.302968	-0.385348	-1.912505	-1.972568	1.015454	1.122787
chr17	6525000	6550000	-4.375598	-0.149784	-2.121983	-1.902737	1.164557	1.237807
chr17	6550000	6575000	-3.182840	-1.134710	-1.783274	-1.878591	1.284410	1.273354
chr17	6575000	6600000	-2.555324	0.738160	-1.622714	-2.332646	0.837783	0.722878
chr17	6600000	6625000	-2.614291	-0.361366	-1.956733	-2.568985	0.746766	0.857446
chr17	6625000	6650000	-3.411478	-0.092529	-2.484352	-2.143188	0.910089	1.081006
chr17	6650000	6675000	-2.406458	-0.074612	-1.906970	-1.980249	1.207825	1.220700
chr17	6675000	6700000	-3.081008	0.147234	-2.007964	-2.081665	1.025731	1.278635
chr17	6700000	6725000	-2.644920	1.007314	-1.736655	-2.125602	1.178517	1.177764
chr17	6725000	6750000	-2.854392	0.186921	-2.130451	-2.453361	0.779891	0.859861
chr17	6750000	6775000	-2.976817	0.038887	-2.137802	-2.172046	0.891975	1.185451
chr17	6775000	6800000	-3.622992	-0.763923	-2.445836	-2.242412	0.764690	1.061811
chr17	6800000	6825000	-2.485662	0.126052	-1.827022	-1.626612	0.787054	0.669669
chr17	6825000	6850000	-3.374006	0.363873	-2.652079	-2.517201	0.651647	0.801296
chr17	6850000	6875000	-2.503015	0.397261	-2.592208	-2.351752	1.020849	1.165406
chr17	6875000	6900000	-2.525872	0.038572	-2.224318	-2.383821	1.015385	1.048076
chr17	6900000	6925000	-2.700389	0.626549	-1.955257	-2.131404	1.050400	1.232194
chr17	6925000	6950000	-2.574753	0.788347	-1.813602	-2.223749	0.783932	0.850417
chr17	6950000	6975000	-1.205829	0.914722	-2.020502	-2.097503	0.849152	0.983482
chr17	6975000	7000000	-3.015536	0.594538	-2.049415	-2.228648	1.150911	1.164290
chr17	7000000	7025000	-3.178553	-0.891817	-2.001480	-1.873922	1.478548	1.692437
chr17	7025000	7050000	-4.306554	0.203500	-1.979025	-1.941486	1.465752	1.780436
chr17	7050000	7075000	-2.306268	0.580376	-2.094996	-2.202724	1.311733	1.603291
chr17	7075000	7100000	-2.571236	-0.349354	-2.111436	-2.186913	1.224720	1.212560
chr17	7100000	7125000	-4.056047	-0.177372	-2.516291	-2.066524	1.445523	1.507503
chr17	7125000	7150000	-4.544764	-0.798034	-2.018388	-2.052308	1.582018	1.847652
chr17	7150000	7175000	-2.856928	0.401038	-2.039146	-1.952906	1.341933	1.600636
chr17	7175000	7200000	-2.906935	-0.411726	-1.761227	-1.787675	1.684488	2.077866
chr17	7200000	7225000	-3.553343	-0.509230	-1.524261	-1.882952	1.900954	2.306639
chr17	7225000	7250000	-4.281481	-0.427703	-2.256647	-1.975013	2.008154	2.379437
chr17	7250000	7275000	-2.984503	-0.355039	-2.215425	-1.960613	1.674134	1.947153
chr17	7275000	7300000	-2.669092	0.094344	-1.639057	-2.112927	1.844636	2.015982
chr17	7300000	7325000	-2.815224	0.449419	-1.886032	-1.877480	2.106930	2.241609
chr17	7325000	7350000	-3.929055	0.084365	-2.280740	-1.898865	1.647618	1.973795
chr17	7350000	7375000	-3.166306	0.624956	-2.077027	-1.937136	1.764069	1.772407
chr17	7375000	7400000	-3.526674	-0.027558	-1.760502	-1.873922	1.900574	2.049418
chr17	7400000	7425000	-2.957092	-0.787587	-2.011940	-1.616270	1.917358	2.062767
chr17	7425000	7450000	-4.220490	-0.420464	-1.799147	-1.968648	1.947352	2.138252
chr17	7450000	7475000	-3.873159	0.153436	-2.091939	-1.795331	1.624381	1.713187
chr17	7475000	7500000	-3.334138	-0.494333	-2.273268	-2.029371	1.734782	1.990337
chr17	7500000	7525000	-3.418156	-0.012977	-1.938383	-2.032605	1.542937	1.830740
chr17	7525000	7550000	-3.682366	0.314201	-2.182476	-2.180064	1.247541	1.728477
chr17	7550000	7575000	-3.953885	-0.523493	-1.893295	-1.943953	1.779891	2.008038
chr17	7575000	7600000	-3.652029	0.611295	-2.183643	-1.861077	1.920084	2.226883
chr17	7600000	7625000	-3.466977	0.541997	-2.326949	-1.919394	1.355704	1.747497
chr17	7625000	7650000	-4.390357	-0.722682	-2.149579	-1.937313	1.675707	1.852016
chr17	7650000	7675000	-3.948113	-1.621114	-2.036533	-1.971999	1.656835	1.863223
chr17	7675000	7700000	-3.771718	-0.277035	-1.852523	-2.119316	1.607237	1.985893
chr17	7700000	7725000	-3.919283	-0.752698	-1.587723	-1.803917	1.574977	1.912136
chr17	7725000	7750000	-3.682687	0.336555	-2.043465	-1.697496	1.074360	1.472799
chr17	7750000	7775000	-2.441288	0.078771	-2.152508	-2.046042	1.007043	1.378343
chr17	7775000	7800000	-2.671777	0.337677	-1.913759	-2.043103	1.204623	1.626600
chr17	7800000	7825000	-2.637277	1.245630	-2.444823	-2.013975	1.142438	1.397808
chr17	7825000	7850000	-4.166508	0.100737	-1.643422	-1.859273	1.581488	1.713091
chr17	7850000	7875000	-2.161859	0.852570	-2.142524	-1.755895	1.394211	1.424254
chr17	7875000	7900000	-2.815253	0.570774	-1.999229	-2.234732	1.223936	1.416304
chr17	7900000	7925000	-2.631231	-0.247174	-2.406035	-1.843710	1.571424	1.349576
chr17	7925000	7950000	-3.681260	0.356188	-1.979025	-2.067802	1.337816	1.487800
chr17	7950000	7975000	-2.189990	1.072227	-2.195394	-2.183006	0.944799	1.231108
chr17	7975000	8000000	-2.341113	-0.610681	-2.026331	-2.220620	1.272817	1.196754
chr17	8000000	8025000	-3.250262	-0.760295	-1.973672	-2.081514	1.411225	1.371957
chr17	8025000	8050000	-3.412364	-0.125812	-1.897119	-2.012891	1.160061	1.186648
chr17	8050000	8075000	-3.705038	-0.235253	-2.000796	-2.185103	1.141715	1.622141
chr17	8075000	8100000	-3.439697	-0.345675	-1.768233	-2.100543	1.323954	1.383134
chr17	8100000	8125000	-3.666919	-0.130438	-1.614393	-1.761262	1.535966	1.878284
chr17	8125000	8150000	-4.463283	-0.354757	-2.078798	-1.879278	1.733354	2.037720
chr17	8150000	8175000	-3.817561	-0.591185	-1.872917	-1.913135	1.680959	2.043178
chr17	8175000	8200000	-3.895843	-0.336038	-1.794242	-1.617567	1.628853	2.080191
chr17	8200000	8225000	-3.817739	-0.230245	-1.642239	-1.996218	1.746387	2.208162
chr17	8225000	8250000	-4.326021	-0.032338	-2.121564	-2.046042	1.737883	1.946685
chr17	8250000	8275000	-3.048025	0.675722	-2.250745	-2.061893	1.686741	1.990884
chr17	8275000	8300000	-3.697749	-1.086508	-2.278039	-1.765949	1.503879	1.909365
chr17	8300000	8325000	-3.841702	-0.433693	-2.097913	-1.967338	1.243301	1.439893
chr17	8325000	8350000	-4.455689	-0.209286	-2.327471	-2.223449	1.255459	1.423202
chr17	8350000	8375000	-3.420330	1.238002	-1.807936	-1.902943	1.237294	1.223646
chr17	8375000	8400000	-2.802418	-0.164176	-1.648877	-1.906072	1.145894	1.387311
chr17	8400000	8425000	-2.721707	0.651842	-1.836785	-1.702679	0.875420	0.901642
chr17	8425000	8450000	-3.115866	0.065528	-2.344870	-1.719722	0.970499	0.907414
chr17	8450000	8475000	-3.522874	0.546859	-2.123113	-2.131181	0.857755	0.977247
chr17	8475000	8500000	-2.871073	0.787940	-2.011940	-1.787077	0.803339	1.224520
chr17	8500000	8525000	-3.104954	0.661893	-1.670394	-2.040240	0.935532	1.141379
chr17	8525000	8550000	-3.972833	0.329979	-1.860037	-2.322606	0.571135	0.588876
chr17	8550000	8575000	-3.262048	0.011009	-1.929243	-2.088192	0.481094	0.581613
chr17	8575000	8600000	-3.280332	-0.008467	-2.016993	-1.815646	0.705891	0.770342
chr17	8600000	8625000	-3.584266	-0.319982	-1.792778	-1.839387	0.368573	0.646388
chr17	8625000	8650000	-3.910817	-0.033176	-1.776396	-1.938198	0.682251	0.862034
chr17	8650000	8675000	-3.890501	-0.196795	-1.572977	-1.869786	0.637860	0.577127
chr17	8675000	8700000	-3.542086	0.275343	-2.099936	-1.689348	0.720442	0.739957
chr17	8700000	8725000	-2.598804	0.631574	-1.548284	-1.795461	0.587456	0.756189
chr17	8725000	8750000	-4.051390	-0.556817	-1.476730	-1.930946	0.912817	0.831362
chr17	8750000	8775000	-2.420982	-0.210749	-1.570804	-1.958126	0.859748	0.812334
chr17	8775000	8800000	-3.620660	-0.025408	-1.574635	-1.761154	0.712341	0.881676
chr17	8800000	8825000	-2.833146	-0.675066	-1.694186	-1.936468	0.505222	0.701378
chr17	8825000	8850000	-3.433494	-0.067431	-1.464452	-1.772769	0.981935	0.938417
chr17	8850000	8875000	-3.305655	0.235710	-1.587723	-2.024740	0.544700	0.867433
chr17	8875000	8900000	-3.413111	-0.320892	-1.635995	-1.755895	0.820964	0.866888
chr17	8900000	8925000	-2.780802	-0.783112	-1.742608	-1.834208	0.440176	0.709023
chr17	8925000	8950000	-3.091155	-0.108839	-1.885295	-2.122077	0.303774	0.713324
chr17	8950000	8975000	-2.468121	0.935749	-1.767015	-1.971999	0.654728	0.378715
chr17	8975000	9000000	-2.788089	0.072297	-1.721948	-2.110291	0.433728	0.742024
chr17	9000000	9025000	-4.187082	-0.593691	-1.402257	-1.592779	0.847168	0.641985
chr17	9025000	9050000	-3.325000	0.221150	-1.735754	-1.891315	0.304973	0.313073
chr17	9050000	9075000	-3.383206	-0.788028	-1.090637	-1.612491	0.825892	0.690763
chr17	9075000	9100000	-3.143335	0.038036	-1.605315	-1.616559	0.543497	0.513111
chr17	9100000	9125000	-3.424541	-0.232147	-1.501446	-1.704091	0.544666	0.661149
chr17	9125000	9150000	-3.831928	-0.021799	-1.389045	-1.499441	0.668721	0.692237
chr17	9150000	9175000	-3.387225	0.011444	-1.519158	-1.673918	0.850265	0.588952
chr17	9175000	9200000	-3.167079	-0.878337	-1.437858	-1.442379	0.573056	0.708525
chr17	9200000	9225000	-2.376168	-0.026058	-1.659708	-1.583023	0.716857	0.457426
chr17	9225000	9250000	-3.757020	0.201373	-1.047690	-1.257197	1.102341	0.875237
chr17	9250000	9275000	-2.756743	0.110041	-1.251907	-1.525812	0.533791	0.541879
chr17	9275000	9300000	-2.837915	0.231954	-1.553578	-1.676537	0.531026	0.634553
chr17	9300000	9325000	-3.323026	-0.216960	-1.013975	-1.433967	0.498970	0.442600
chr17	9325000	9350000	-4.060352	-1.019109	-1.315187	-1.489530	0.655974	0.624308
chr17	9350000	9375000	-2.742383	0.142716	-1.270811	-1.545185	0.366894	0.517577
chr17	9375000	9400000	-1.932646	0.758853	-1.546914	-1.805668	0.232648	0.616852
chr17	9400000	9425000	-2.003590	-0.536259	-1.551915	-1.740503	0.439376	0.412687
chr17	9425000	9450000	-2.904605	0.003713	-1.542455	-1.636198	0.320798	0.696141
chr17	9450000	9475000	-1.983183	0.835655	-1.258001	-1.693935	0.310267	0.264336
chr17	9475000	9500000	-2.731922	-0.262837	-1.543741	-1.594500	0.608911	0.270105
chr17	9500000	9525000	-2.383568	-0.403248	-1.312449	-1.804949	0.358456	0.391368
chr17	9525000	9550000	-2.547471	0.278832	-1.711612	-1.646241	0.118003	0.421080
chr17	9550000	9575000	-1.777454	0.340161	-1.751615	-1.934041	0.492622	0.133205
chr17	9575000	9600000	-1.262477	-0.836219	-1.653930	-1.732105	0.494537	0.526590
chr17	9600000	9625000	-1.306574	0.591434	-0.579929	-0.924106	-0.015065	-0.051551
chr17	9625000	9650000	-3.500338	0.176288	-1.457939	-1.395878	0.339413	0.582018
chr17	9650000	9675000	-2.515904	0.773036	-1.539740	-1.464861	0.398348	0.186982
chr17	9675000	9700000	-1.525936	0.645207	-1.364916	-1.433967	0.423608	0.120330
chr17	9700000	9725000	-1.874249	1.002519	-1.398363	-1.515395	0.365028	0.385268
chr17	9725000	9750000	-2.067982	-0.145132	-1.027388	-1.542116	0.236320	0.315741
chr17	9750000	9775000	-2.127291	0.905502	-1.403052	-1.476587	0.383709	0.161364
chr17	9775000	9800000	-2.158196	0.262269	-1.151294	-1.540882	0.152792	0.391616
chr17	9800000	9825000	-1.427364	1.682856	-1.194692	-1.617842	0.327966	0.100303
chr17	9825000	9850000	-2.184438	-0.735470	-0.894596	-1.617842	0.337499	0.125469
chr17	9850000	9875000	-1.539259	0.463051	-1.238892	-1.652514	0.150232	0.070432
